,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
206076,1.360848242,-1.963596981,-2.556737981,-0.185626855,-0.335981404,-0.723399899,0.673824171,-0.532334939,-1.098032946,0.935941624,0.18687266,0.651127314,0.7051886,0.510307341,-1.12323525,-1.814451058,-0.273202501,1.656333378,-0.492195887,0.324264815,0.413746015,0.923620863,-0.659500213,-0.343991293,0.440909949,1.190596675,-0.177351259,-0.023800628,450.41,0
173317,-0.398205819,0.384630451,0.296183107,-1.836712316,-0.547233448,-0.419915747,-0.953248636,-2.802375849,-0.511080025,-1.073521535,-0.754171776,-1.702259877,-1.712638434,-1.789174306,-0.212075077,2.032357731,1.244181183,-0.300372432,-0.78608533,0.584025363,-1.065697364,1.04342806,-0.203186931,-0.175370386,-0.066893606,-0.215546266,-0.174146838,-0.215384346,59,0
120956,0.817195257,-0.942232664,1.420079526,0.977110722,-1.07047356,1.524753993,-1.082211147,0.662851719,1.467692411,-0.446049256,0.740844073,1.445969512,-0.724870331,-0.683897029,-1.775957037,-0.936776937,0.811373372,-0.962973525,0.082152303,-0.010208305,-0.054535307,0.114215732,-0.044826614,-0.20782284,0.134881627,0.525713603,0.044305916,0.023272277,107.42,0
18713,-0.85225342,0.468532274,2.176438455,0.017482303,0.791619091,1.344478404,0.64128633,0.295184328,-0.254420743,-0.770256889,0.601376691,0.699708757,0.115512567,-0.305995381,0.700761241,-1.87990169,1.294225659,-2.643450316,-1.206770178,0.014386039,-0.06088904,0.215391289,-0.079593137,-0.598557796,0.007994404,0.379919596,-0.084867353,-0.169038969,31.97,0
263210,0.383198022,0.233472651,-0.037417081,-0.711341716,0.889093069,0.065381715,0.714405424,-0.231087413,-1.54326314,0.863268383,0.04605738,-0.100807806,0.162023609,0.176217163,-0.647326249,-1.198706781,-1.056396095,2.15533621,-1.097700422,-0.486165891,-0.070490816,0.399137616,-0.226092104,0.146694612,0.026995742,-0.547214447,-0.108615719,-0.224778516,15,0
51575,1.056572792,0.405634157,0.562085241,2.550569984,-0.190526188,-0.512295714,0.276847499,-0.185106862,-0.828371448,0.650431914,-0.468853392,0.189065705,0.63913858,0.178843713,0.441045075,0.63364777,-0.655868048,-0.254564258,-1.081111549,0.031035037,0.102412955,0.145297631,-0.139190371,0.414415568,0.553504693,0.058215441,-0.021224797,0.034641668,75.31,0
145702,-1.174117993,-0.265364438,-2.660024589,-3.302232454,3.886434397,1.976804032,0.255876132,1.100863902,-0.04995746,-1.256481048,-0.513120904,0.318362196,-0.544859352,1.013303733,-0.835639395,-0.46966422,-0.422730079,-0.810757433,-0.924783633,0.036287353,0.319411028,0.586736823,-0.169645991,0.798822576,-0.275054517,0.546283001,0.246597293,0.036208454,1,0
16934,-0.551358517,0.491179653,1.00712824,-1.278829304,-1.431268945,-0.158784851,1.309915384,-0.408309154,-1.49810458,0.303758662,0.379535948,-0.416826206,0.523943574,-0.304475334,0.627474311,0.623617454,0.641041636,-2.407150235,0.457189241,-0.127721994,-0.196154824,-0.588459515,0.145302462,0.386464393,-0.360127868,-0.702175812,-0.200599307,-0.065894353,223,0
134488,-5.279273976,2.154298431,-3.2423737,-1.064799234,-3.528508544,-1.729333912,-2.157714225,3.037186867,0.235030226,-1.46423454,-1.124688589,2.178774084,1.576144035,2.291756731,1.576814427,0.212355143,1.337865045,0.154922036,1.314511445,-0.727375883,0.299534192,0.107173406,0.155441129,0.494309332,-0.068824913,-0.085656874,-1.648595589,-0.687159103,13.22,0
106616,-1.503950714,0.488809255,0.921531844,-1.928382322,-0.957543239,0.199329146,-0.918916365,1.043832174,-1.474890307,-0.051089852,-0.289117986,0.565786792,1.364718923,0.177662965,-0.052582488,0.025695919,-0.865962218,2.354709422,-0.844252177,-0.424880965,-0.090664978,-0.055656239,-0.205437159,-0.789641517,-0.049405553,1.026275808,-0.07686735,-0.029867224,28,0
243877,2.046794359,0.017189008,-1.043321646,0.412705353,-0.041523513,-1.185523839,0.283097637,-0.410841611,0.345074087,0.031667518,-0.513536517,1.126410743,1.351019882,0.021665063,-0.100826254,-0.167092472,-0.35813454,-1.028774921,0.131458608,-0.125546616,-0.268917423,-0.596365576,0.318645901,0.081969616,-0.259033915,0.190195593,-0.06385589,-0.055655434,9.99,0
74777,-0.478293669,0.487050148,1.617710797,-0.151711594,0.087919956,-0.880514485,0.288405336,-0.014865985,-0.797641317,-0.203237874,1.570094602,0.794027489,0.309717139,0.350008365,0.474754315,0.033023119,-0.26053925,0.166089601,1.037304702,0.170147759,0.097494051,0.187410606,-0.015201129,0.617889248,-0.578133397,0.919397801,0.046716624,0.128220041,1,0
210979,0.095910447,1.1930953,-0.894046815,1.517779178,0.705054574,-0.676528241,0.493933185,-0.074336105,-0.316619372,-0.412571275,1.495920989,-0.000492005,-0.537537919,-2.312520345,0.104687175,-0.669990726,2.804840321,1.533865883,2.545299399,0.330537407,0.17633017,0.984582748,-0.145615386,-0.094210986,-1.086167552,0.979400631,0.41811925,0.364491078,12.31,0
215964,-1.543450598,-0.102323725,0.278008342,-1.466438677,0.142826188,-0.598478858,0.967981753,0.48241492,0.034302434,-1.570497269,-0.291761783,0.069721272,-1.874533216,0.788865837,-1.856308205,0.421117154,-0.705404604,0.280989645,-0.513492312,0.014233769,0.078688436,-0.374047693,0.113057713,-0.393981676,0.299902082,-0.2634219,-0.138949233,-0.035051744,169.28,0
140164,-0.259247975,-0.650278068,2.123856952,-2.622452316,-0.40786014,0.975031761,-0.625044096,0.076102089,-1.518576839,0.687600358,-1.938017992,-1.021044467,1.272271663,-1.51929119,-0.548934134,-0.348873078,0.121983195,0.034195199,-0.406367286,-0.218127909,-0.274065307,-0.039596293,-0.346101145,-1.31775379,0.070413592,-0.243161435,-0.007212833,-0.131083118,5,0
107918,-0.596821398,0.424818441,1.519474775,0.885338524,0.934776947,0.096473389,0.55839361,-0.013155681,-0.790442102,0.163992649,1.172335538,0.195691802,-0.451570561,0.460498639,0.920554493,-0.514642028,-0.208117195,0.344077327,0.835502794,0.247008453,0.173378765,0.545177314,-0.191588443,-0.301538411,-0.002745102,-0.216115418,-0.041967755,-0.106633227,27.45,0
186000,0.3686928,0.843554926,1.121614297,4.304340816,0.833011981,1.513708947,0.173979603,0.024737983,-1.249732982,1.758149053,-1.8502179,-0.761139171,1.008676447,-0.445694879,0.752852634,0.267773657,-0.508348277,0.850423966,1.086160886,0.3971149,0.38310707,1.367927972,0.087788032,0.063635318,-1.463613078,0.318308997,0.183181249,0.092310714,45.32,0
152515,1.868361252,-0.669103763,0.270887369,0.518650153,-1.197545337,-0.228467048,-1.150411088,0.168768937,2.650417583,-0.184637638,1.572281682,-2.316505944,0.088998665,1.646387332,-0.494148707,0.882334108,-0.022675565,0.969726066,-0.258966087,-0.258272452,-0.059829601,0.049162033,0.324605048,3.22E-05,-0.73108113,0.419927487,-0.05892906,-0.05172966,39,0
17657,-0.318942186,0.942586697,0.819148814,-0.144374193,0.370542954,-0.413528196,0.671736965,0.052743007,-0.154832933,-0.492824747,-1.312438122,-1.041363867,-0.878726875,-0.252427531,1.09867158,0.735204441,-0.291397986,0.343039336,0.29099413,0.122265494,-0.329438919,-0.973492392,-0.071586683,-0.708952436,-0.056607975,0.137560025,0.228572032,0.087472057,24.48,0
83906,1.13582353,-0.621537839,0.721639749,-0.866398223,-1.09967399,-0.278583748,-0.690921655,0.149442205,1.683845213,-0.90916814,0.845677197,1.05049949,-0.488298797,0.095526168,0.662554995,-0.137613065,-0.499524594,1.021262865,0.874992942,-0.033641236,0.190223215,0.662945435,-0.221549737,0.037580032,0.606530335,-0.531584481,0.078666566,0.02669532,48.75,0
108860,-1.050461046,0.916419795,1.774265459,1.334079602,-0.938372028,0.542671176,-0.243980904,0.590390007,-0.019104361,-0.336481671,-0.727378982,0.133300511,0.049972898,0.007428503,1.143346684,-0.362997683,0.3743316,0.092646984,0.282331719,-0.172600434,0.319732375,0.969727857,-0.0922518,0.113584119,-0.383486396,-0.162668979,-0.119731087,0.072014814,66,0
284701,2.279192505,-1.615599908,-2.361881214,-2.597055616,1.167009251,3.432654811,-1.623689806,0.798637006,-1.403745457,1.594133367,-0.219445511,-0.722471898,0.315261491,-0.205284052,0.187603819,-0.708177764,0.435666308,-0.287236973,-0.259490814,-0.355896647,-0.167571823,-0.075401551,0.264611112,0.687099946,-0.129723345,-0.140728347,0.027906037,-0.057034725,19,0
107083,-1.08807356,1.214987669,0.798874624,0.758280038,-1.19944255,0.02971033,0.754854254,-0.434382105,-0.064227509,-0.651552144,-1.099585669,0.076848753,-0.631599873,0.27181723,-0.406381258,-0.235081884,0.202363762,-0.236529274,0.115815659,-0.247591532,0.606946125,-0.552620669,0.155759473,0.348423908,0.275928814,-0.468608213,0.28140366,-0.009995008,184.77,0
73677,-7.634269455,-6.707354303,-0.241170758,1.976675376,3.678701282,-1.580479923,-1.702900073,-2.784952128,0.372500159,0.297665392,1.68136417,0.404995652,-0.923810809,0.377602615,1.343438524,0.576226881,-0.329740156,-0.418630016,0.258258667,-3.931675139,-2.688898043,2.068713501,5.879806139,-0.247831981,1.071921916,0.698133472,1.639290095,-1.869431058,27.41,0
227355,2.199973052,-1.835698526,-0.204885504,-1.538867568,-1.856685327,0.081376263,-1.919212778,0.17422928,-0.337821466,1.493553279,-1.642495887,-1.560129077,-0.72883124,-0.676289188,0.300247146,0.081814436,0.270757352,0.58370426,-0.204533985,-0.410680623,-0.167601067,-0.092551804,0.335077358,0.405123746,-0.547280926,-0.261285969,0.046356393,-0.023187689,46,0
224917,1.906371027,-0.306524073,-1.309880861,0.052226736,0.663329374,0.846109247,-0.213911746,0.315934222,0.375599361,0.115005275,1.235655291,0.99666409,-0.538214234,0.644275984,0.241782146,-0.717892604,0.250880261,-1.637304839,-0.57478652,-0.336623843,-0.179649428,-0.330797136,0.381189243,-1.430054505,-0.530027757,0.300684966,-0.025098066,-0.08622309,1.98,0
20671,-1.331040008,0.51922041,1.333914749,-0.721706471,0.442685291,1.844600851,-0.410839542,1.27731586,-0.173955614,-0.890167571,1.329152942,1.072191576,-0.237988124,0.305197206,0.231340958,-0.565161802,0.52542179,-1.312160078,-1.854942606,-0.127495099,0.353141618,1.12086466,-0.07605877,-1.296678816,-0.298830693,0.578758816,0.26008282,0.066003208,25.65,0
127321,0.336016534,-2.326138243,-0.431161173,0.021308931,-1.724735077,-1.13168341,0.330797058,-0.346564109,-0.544115053,0.383319292,-0.531673434,-1.417033043,-1.941792464,0.339882571,0.031393762,0.595136566,0.870066533,-1.413437986,0.529054197,1.030371405,0.482909803,0.096154136,-0.585700685,0.750061926,0.475789903,-0.137842066,-0.126040314,0.099004875,561.9,0
232694,-0.690666298,0.995038821,-0.925872832,-0.008271606,1.695935395,0.223324141,1.075744161,0.380846067,-1.056948051,-0.595669464,-0.567793357,0.56489687,0.10802108,0.853571341,-1.622118962,-0.139304911,-0.71992581,0.403097898,0.344720244,-0.104123792,0.22764321,0.482549944,-0.282290934,-0.347143463,0.210839446,-0.568830422,0.031623972,0.066574996,43.34,0
213010,-0.742738268,0.593379996,1.33209257,-0.644447856,-0.212088222,-0.412787436,0.281820622,0.099707769,0.744660426,-0.284570273,-1.369059075,-0.249952159,-0.242653901,-0.403794843,0.000878357,0.296455577,-0.607327713,0.283593956,-0.377016051,0.157823692,0.21423845,0.940173307,-0.211411578,-0.054706551,-0.269020422,0.613580628,0.481452492,0.308121145,29.99,0
14064,-0.240202128,1.157677579,1.595440052,0.232659579,0.237319271,-0.910742532,0.806665434,-0.36473957,1.058583128,-0.664625765,0.803374693,-2.750407432,1.590492902,0.824536575,0.201717242,0.27633606,0.645524265,0.123563841,-0.289316326,0.128901932,-0.468559691,-0.860295951,-0.04451154,0.269766991,-0.215772039,0.005327208,0.055067152,-0.131607781,1.98,0
262078,2.038721841,-0.179165224,-1.102199451,0.427828873,-0.239450418,-1.158529471,0.088294949,-0.234593565,0.742806056,0.100999216,-0.919902812,-0.256410715,-1.283543302,0.550354277,0.235846988,-0.099759674,-0.154622179,-0.792101391,0.081044359,-0.302381655,-0.294543385,-0.789360797,0.356820257,-0.049679129,-0.361562917,0.204810912,-0.077694129,-0.062147947,8.9,0
219616,1.715189804,-0.720656698,-3.209536727,-0.540833935,2.388054298,3.26971478,-0.33152757,0.793291634,0.863192389,-0.887919835,0.271234595,0.297122661,-0.343534257,-1.201347562,0.313731435,-0.072209515,1.00322184,-0.072109878,-0.048664773,0.196021329,-0.157585357,-0.652716976,0.093353659,0.59204156,-0.084849237,-0.083745182,-0.016440764,-0.001586594,161.12,0
152794,1.963711789,-0.351992365,0.296644823,0.569936999,-0.951397392,-0.449319791,-0.897125051,-0.119951573,2.510853322,-0.421730392,0.257115337,-1.601754046,2.877212642,0.903604321,-0.08588382,0.581142326,0.042858672,0.166746829,-0.52753236,-0.141027327,-0.100078116,0.153875113,0.314619806,0.041426905,-0.590140843,0.436051404,-0.033262116,-0.040636855,15.95,0
172930,2.02624028,0.263282495,-2.542767575,0.385240395,0.991704484,-0.974235906,0.672833644,-0.334682001,-0.238242296,-0.224054364,1.387903345,0.939642838,0.197057023,-0.607891533,-0.869974091,-0.10051402,0.674194838,0.162763179,0.14322054,-0.101097695,0.099854818,0.419824372,-0.041705908,0.691561576,0.357057155,0.659922656,-0.103832094,-0.055448925,22.63,0
209293,1.985308519,0.082401666,-0.893119324,1.484854754,0.01185544,-0.743823099,0.191915308,-0.310357427,0.55295935,0.130177034,-0.984312261,1.087521981,1.089721641,-0.161994507,-0.822782905,-0.556916349,-0.272542799,-0.461338589,-0.230477013,-0.203276009,0.121810942,0.714493646,-0.004102077,0.095205935,0.365042411,-0.46871132,0.029630375,-0.046773441,9.99,0
205880,1.998871014,0.082830815,-1.760448048,0.593513887,0.363149014,-0.637515415,0.011989787,-0.127020962,0.502393885,-0.527618175,0.973435561,1.000090771,0.349742632,-1.626919601,-1.115208615,0.320786275,0.896085656,0.62016273,0.214480775,-0.128530042,0.011558632,0.348806637,-0.017563442,-0.448520144,0.107141985,0.642579295,-0.038502869,-0.04258082,6.99,0
282433,1.821926009,-0.266253838,-0.428064176,1.389271635,-0.084470423,0.468371183,-0.312943366,0.182726537,0.796306802,0.107340941,0.563783636,1.770333328,0.39950712,-0.204806648,-1.897258464,-0.296037743,-0.294721837,-0.526716424,0.41554726,-0.143677161,-0.441415,-1.087900859,0.431927151,0.63885927,-0.339104804,-1.161501615,0.046826622,-0.025886924,43.6,0
27055,-1.343878605,0.698239265,2.07477562,1.299668298,-0.21631295,-0.013614575,-0.550081561,0.672732349,-0.249886477,-0.404459109,-1.203661237,0.297500119,0.81000583,-0.093202748,0.941860797,0.034449089,-0.028672221,0.469362845,0.932266288,0.324841452,0.048908805,0.102161409,-0.292579769,-0.096788807,0.331921566,-0.17349222,0.267391164,0.002022454,1,0
226303,-0.101980275,-0.299833298,0.342432829,-2.138338565,-1.19401588,-0.867921254,-0.648640799,0.29069687,-2.039534815,0.794027166,-1.472576835,-1.463965642,-0.513075171,0.036322964,-0.282724628,-0.679060274,0.838883792,0.165451832,0.126833605,-0.494071334,-0.007000076,0.293379123,0.124072209,-0.056164957,-0.983253729,-0.245713271,0.121982911,0.150637646,14.95,0
91886,0.729499526,-0.840011347,0.852002967,1.392976128,-1.086471803,0.291060595,-0.495437852,0.274255356,0.704809423,0.03795255,0.41339894,0.038961502,-1.551271717,0.293423851,0.11458885,0.682141228,-0.690263108,1.050951159,-0.129819571,0.220316462,0.26518602,0.334532501,-0.310997487,-0.002223906,0.384661238,-0.257303616,0.012015215,0.056453099,221,0
183784,2.213510084,-0.64597848,-1.490298782,-0.913804028,-0.462197455,-1.484417602,-0.116411792,-0.445440794,-0.633111655,0.866504643,-0.706481319,-0.769883154,-0.180599494,0.224439439,0.285056857,0.910992192,0.171565088,-1.682816114,0.72004674,-0.03003669,0.045445497,0.034243042,0.188144026,-0.120459936,-0.063698159,-0.307871391,-0.05329304,-0.061776482,28,0
259659,0.288888918,-0.45139894,0.174576212,-2.954488656,-0.133787113,-0.56502935,-0.019386082,-0.197190309,-2.013611819,0.747657542,-1.257996468,-0.545726726,1.406529162,-0.725473846,-1.170340222,-0.492903558,0.076082088,-0.198432749,-0.915367803,-0.402411218,0.009400059,0.519696925,0.133967766,0.606641383,-1.147531059,-0.494529502,0.27576444,0.272303121,10,0
68363,-0.819453592,0.201004573,1.410737433,-0.430907223,1.268455486,-1.000694768,0.510837206,-0.147178018,-0.531149578,-0.478481002,1.185741918,0.649568332,0.331784307,-0.471358909,-0.271335711,0.81522066,-0.760683781,0.361496927,-0.359432114,0.165201734,-0.128352135,-0.487399684,0.051455719,-0.044280635,-0.523954085,-0.156321227,-0.094633603,-0.060738694,1.98,0
174089,2.038363424,0.259323683,-1.832823263,1.279053987,0.445260619,-1.528400776,0.779009961,-0.485169897,0.001785585,0.39885697,-0.924406653,-0.379139021,-1.146681297,1.020554699,0.294630653,-0.365854675,-0.375515041,-0.296799085,-0.385697077,-0.320592586,0.119727035,0.376725001,-0.014167689,0.018859809,0.431684956,-0.485187542,-0.041754463,-0.062701145,20.57,0
112734,1.531968716,-1.352899968,-0.681657977,-2.498693488,0.645325021,3.480142142,-1.842429914,0.87726801,-1.72952575,1.462080356,-0.230570256,-0.997384264,0.613018688,-0.373661931,1.057625233,0.251839408,-0.144834817,0.591244837,0.003538814,-0.174481486,-0.283513617,-0.603537704,0.082552467,0.965403223,0.312867976,-0.284448498,0.056834535,0.02693995,20,0
282075,-1.471103009,1.211230613,0.244631128,-1.156960134,0.428946122,0.482644359,-0.34205484,-1.290256733,0.971738279,-0.446450854,0.602262291,-0.090283826,-1.256688272,-1.233306807,0.005543704,0.927871551,0.09954061,1.104393179,0.056190873,-0.448395713,1.202877037,-1.180052551,0.298482544,0.019084738,-0.154999793,-0.340888847,-0.482057595,-0.390314542,2.31,0
92354,1.063957763,-0.111277,0.944426227,1.442348613,-0.499364887,0.611038917,-0.482957927,0.322215817,0.620329207,-0.087418839,0.832677824,1.320293682,-0.361515724,-0.181356587,-1.39605342,-0.618648251,0.191248056,-0.383290601,0.033518536,-0.179878171,-0.0306346,0.231880872,-0.088105556,0.052342014,0.579918894,-0.275899979,0.067676296,0.01341912,14.49,0
283114,0.345687289,0.321495767,0.790972288,-0.386242316,0.079886984,0.717937696,-0.424456432,-0.66520223,0.453062702,-0.533284256,-0.063854696,1.229502785,1.186046953,-0.172742017,-0.265137169,0.412797928,-1.04236124,0.968701037,0.588595799,-0.126706491,0.940672176,0.459140168,-0.423923201,-0.975511417,0.921812651,-0.012575267,0.23046366,0.231202268,9.99,0
178016,-1.358305276,-1.48436877,1.626077289,-2.168028356,0.702065478,-0.802044208,-0.55617485,0.082356811,-0.651026952,0.355339079,0.49518141,-0.505551677,-0.172415651,-0.547689127,-0.638578477,1.690631725,-0.671075561,-0.284533468,-0.030155038,0.681006478,0.523294894,1.215457172,-0.02316638,-0.385817521,0.148189782,-0.146325925,0.118688235,-0.023991978,76,0
92876,-1.379660281,-0.266231044,1.504820437,0.224320601,0.047252611,-0.214198883,-0.369945548,0.399008405,0.591207424,-0.413902765,-1.826869656,-0.781287079,-0.840348007,-0.165603038,0.597074516,0.562261482,-0.544453676,0.666480088,0.301805833,-0.286040803,0.097218772,0.639386687,0.575031323,-0.449631686,-0.28871461,0.405210616,-0.15085133,-0.226218806,12.28,0
106856,-0.390554466,0.902114491,1.01346806,-0.671935247,0.777409304,-0.197607816,0.708629054,0.109566332,-0.721245921,-0.779348906,1.377085414,1.10381934,0.868610075,-0.374126773,-0.265445398,0.646825364,-0.497453846,-0.159926925,-0.894373547,-0.113114122,-0.066680003,-0.218610702,0.075031243,-0.34064632,-0.895426779,-0.179903892,0.152699469,0.184156313,0.89,0
